id,feedId,timestamp,power,created_at,updated_at
79218,142561308,"2017-08-09 02:27:05",2074,"2017-08-09 10:27:11","2017-08-09 10:27:11"
79219,458165108,"2017-08-09 02:27:28",1208,"2017-08-09 10:27:35","2017-08-09 10:27:35"
79220,142561308,"2017-08-09 02:32:06",781,"2017-08-09 10:32:32","2017-08-09 10:32:32"
79221,458165108,"2017-08-09 02:32:30",1252,"2017-08-09 10:32:33","2017-08-09 10:32:33"
79222,142561308,"2017-08-09 02:37:07",559,"2017-08-09 10:37:17","2017-08-09 10:37:17"
79223,458165108,"2017-08-09 02:37:31",1256,"2017-08-09 10:37:41","2017-08-09 10:37:41"
79224,142561308,"2017-08-09 02:42:08",869,"2017-08-09 10:42:20","2017-08-09 10:42:20"
79225,458165108,"2017-08-09 02:42:32",1254,"2017-08-09 10:42:32","2017-08-09 10:42:32"
79226,142561308,"2017-08-09 02:47:09",1101,"2017-08-09 10:47:40","2017-08-09 10:47:40"
79227,458165108,"2017-08-09 02:47:33",1130,"2017-08-09 10:47:41","2017-08-09 10:47:41"
79228,142561308,"2017-08-09 02:52:10",521,"2017-08-09 10:52:14","2017-08-09 10:52:14"
79229,458165108,"2017-08-09 02:52:34",1062,"2017-08-09 10:52:39","2017-08-09 10:52:39"
79230,142561308,"2017-08-09 02:57:11",828,"2017-08-09 10:57:22","2017-08-09 10:57:22"
79231,458165108,"2017-08-09 02:57:35",976,"2017-08-09 10:57:47","2017-08-09 10:57:47"
79232,142561308,"2017-08-09 03:02:13",621,"2017-08-09 11:02:16","2017-08-09 11:02:16"
79233,458165108,"2017-08-09 03:02:36",816,"2017-08-09 11:02:40","2017-08-09 11:02:40"
79234,458165108,"2017-08-09 03:07:37",670,"2017-08-09 11:07:44","2017-08-09 11:07:44"
79235,142561308,"2017-08-09 03:07:14",1011,"2017-08-09 11:07:54","2017-08-09 11:07:54"
79236,142561308,"2017-08-09 03:12:15",658,"2017-08-09 11:12:34","2017-08-09 11:12:34"
79237,458165108,"2017-08-09 03:12:38",217,"2017-08-09 11:12:47","2017-08-09 11:12:47"
79238,142561308,"2017-08-09 03:17:16",1005,"2017-08-09 11:17:26","2017-08-09 11:17:26"
79239,458165108,"2017-08-09 03:17:39",461,"2017-08-09 11:17:51","2017-08-09 11:17:51"
79240,142561308,"2017-08-09 03:22:18",1049,"2017-08-09 11:22:19","2017-08-09 11:22:19"
79241,458165108,"2017-08-09 03:22:40",365,"2017-08-09 11:23:01","2017-08-09 11:23:01"
79242,142561308,"2017-08-09 03:27:19",418,"2017-08-09 11:27:22","2017-08-09 11:27:22"
79243,458165108,"2017-08-09 03:27:41",280,"2017-08-09 11:27:46","2017-08-09 11:27:46"
79244,142561308,"2017-08-09 03:32:20",1143,"2017-08-09 11:32:31","2017-08-09 11:32:31"
79245,458165108,"2017-08-09 03:32:42",216,"2017-08-09 11:32:43","2017-08-09 11:32:43"
79246,142561308,"2017-08-09 03:37:21",608,"2017-08-09 11:37:31","2017-08-09 11:37:31"
79247,458165108,"2017-08-09 03:37:43",226,"2017-08-09 11:37:44","2017-08-09 11:37:44"
79248,142561308,"2017-08-09 03:42:23",1017,"2017-08-09 11:42:33","2017-08-09 11:42:33"
79249,458165108,"2017-08-09 03:42:44",241,"2017-08-09 11:42:45","2017-08-09 11:42:45"
79250,142561308,"2017-08-09 03:47:23",1099,"2017-08-09 11:47:34","2017-08-09 11:47:34"
79251,458165108,"2017-08-09 03:47:45",239,"2017-08-09 11:47:47","2017-08-09 11:47:47"
79252,142561308,"2017-08-09 03:52:25",3903,"2017-08-09 11:52:35","2017-08-09 11:52:35"
79253,458165108,"2017-08-09 03:52:47",241,"2017-08-09 11:52:48","2017-08-09 11:52:48"
79254,142561308,"2017-08-09 03:57:26",3815,"2017-08-09 11:57:36","2017-08-09 11:57:36"
79255,458165108,"2017-08-09 03:57:48",240,"2017-08-09 11:57:49","2017-08-09 11:57:49"
79256,142561308,"2017-08-09 04:02:27",3266,"2017-08-09 12:02:38","2017-08-09 12:02:38"
79257,458165108,"2017-08-09 04:02:49",237,"2017-08-09 12:02:50","2017-08-09 12:02:50"
79258,142561308,"2017-08-09 04:07:28",1211,"2017-08-09 12:07:38","2017-08-09 12:07:38"
79259,458165108,"2017-08-09 04:07:50",236,"2017-08-09 12:07:51","2017-08-09 12:07:51"
79260,142561308,"2017-08-09 04:12:29",828,"2017-08-09 12:12:40","2017-08-09 12:12:40"
79261,458165108,"2017-08-09 04:12:51",237,"2017-08-09 12:12:53","2017-08-09 12:12:53"
79262,142561308,"2017-08-09 04:17:30",763,"2017-08-09 12:17:31","2017-08-09 12:17:31"
79263,458165108,"2017-08-09 04:17:52",236,"2017-08-09 12:17:55","2017-08-09 12:17:55"
79264,142561308,"2017-08-09 04:22:31",1099,"2017-08-09 12:22:32","2017-08-09 12:22:32"
79265,458165108,"2017-08-09 04:22:53",235,"2017-08-09 12:22:56","2017-08-09 12:22:56"
79266,142561308,"2017-08-09 04:27:32",788,"2017-08-09 12:27:33","2017-08-09 12:27:33"
79267,458165108,"2017-08-09 04:27:54",235,"2017-08-09 12:27:57","2017-08-09 12:27:57"
79268,142561308,"2017-08-09 04:32:33",1086,"2017-08-09 12:32:34","2017-08-09 12:32:34"
79269,458165108,"2017-08-09 04:32:55",237,"2017-08-09 12:32:59","2017-08-09 12:32:59"
79270,142561308,"2017-08-09 04:37:35",980,"2017-08-09 12:37:36","2017-08-09 12:37:36"
79271,458165108,"2017-08-09 04:37:56",235,"2017-08-09 12:38:00","2017-08-09 12:38:00"
79272,142561308,"2017-08-09 04:42:36",747,"2017-08-09 12:42:37","2017-08-09 12:42:37"
79273,458165108,"2017-08-09 04:42:57",243,"2017-08-09 12:43:01","2017-08-09 12:43:01"
79274,142561308,"2017-08-09 04:47:37",769,"2017-08-09 12:47:39","2017-08-09 12:47:39"
79275,458165108,"2017-08-09 04:47:58",954,"2017-08-09 12:48:03","2017-08-09 12:48:03"
79276,142561308,"2017-08-09 04:52:37",594,"2017-08-09 12:52:40","2017-08-09 12:52:40"
79277,458165108,"2017-08-09 04:53:00",547,"2017-08-09 12:53:04","2017-08-09 12:53:04"
79278,142561308,"2017-08-09 04:57:39",728,"2017-08-09 12:57:41","2017-08-09 12:57:41"
79279,458165108,"2017-08-09 04:58:00",217,"2017-08-09 12:58:05","2017-08-09 12:58:05"
79280,142561308,"2017-08-09 05:02:40",650,"2017-08-09 13:02:43","2017-08-09 13:02:43"
79281,458165108,"2017-08-09 05:03:02",216,"2017-08-09 13:03:07","2017-08-09 13:03:07"
79282,142561308,"2017-08-09 05:07:42",704,"2017-08-09 13:07:45","2017-08-09 13:07:45"
79283,458165108,"2017-08-09 05:08:02",216,"2017-08-09 13:08:09","2017-08-09 13:08:09"
79284,142561308,"2017-08-09 05:12:43",702,"2017-08-09 13:12:46","2017-08-09 13:12:46"
79285,458165108,"2017-08-09 05:13:04",216,"2017-08-09 13:13:11","2017-08-09 13:13:11"
79286,142561308,"2017-08-09 05:17:45",765,"2017-08-09 13:17:49","2017-08-09 13:17:49"
79287,458165108,"2017-08-09 05:18:05",230,"2017-08-09 13:18:13","2017-08-09 13:18:13"
79288,142561308,"2017-08-09 05:22:45",829,"2017-08-09 13:22:51","2017-08-09 13:22:51"
79289,458165108,"2017-08-09 05:23:06",239,"2017-08-09 13:23:15","2017-08-09 13:23:15"
79290,142561308,"2017-08-09 05:27:47",793,"2017-08-09 13:27:52","2017-08-09 13:27:52"
79291,458165108,"2017-08-09 05:28:07",242,"2017-08-09 13:28:17","2017-08-09 13:28:17"
79292,142561308,"2017-08-09 05:32:47",963,"2017-08-09 13:32:54","2017-08-09 13:32:54"
79293,458165108,"2017-08-09 05:33:08",225,"2017-08-09 13:33:18","2017-08-09 13:33:18"
79294,142561308,"2017-08-09 05:37:49",471,"2017-08-09 13:37:55","2017-08-09 13:37:55"
79295,458165108,"2017-08-09 05:38:09",233,"2017-08-09 13:38:19","2017-08-09 13:38:19"
79296,142561308,"2017-08-09 05:42:50",795,"2017-08-09 13:42:56","2017-08-09 13:42:56"
79297,458165108,"2017-08-09 05:43:10",353,"2017-08-09 13:43:20","2017-08-09 13:43:20"
79298,142561308,"2017-08-09 05:47:51",730,"2017-08-09 13:47:58","2017-08-09 13:47:58"
79299,458165108,"2017-08-09 05:48:11",1101,"2017-08-09 13:48:22","2017-08-09 13:48:22"
79300,142561308,"2017-08-09 05:52:52",588,"2017-08-09 13:53:00","2017-08-09 13:53:00"
79301,458165108,"2017-08-09 05:53:12",1234,"2017-08-09 13:53:13","2017-08-09 13:53:13"
79302,142561308,"2017-08-09 05:57:53",2407,"2017-08-09 13:58:01","2017-08-09 13:58:01"
79303,458165108,"2017-08-09 05:58:13",1278,"2017-08-09 13:58:14","2017-08-09 13:58:14"
79304,142561308,"2017-08-09 06:02:54",3334,"2017-08-09 14:03:04","2017-08-09 14:03:04"
79305,458165108,"2017-08-09 06:03:14",1300,"2017-08-09 14:03:17","2017-08-09 14:03:17"
79306,142561308,"2017-08-09 06:07:55",4049,"2017-08-09 14:08:05","2017-08-09 14:08:05"
79307,458165108,"2017-08-09 06:08:15",1347,"2017-08-09 14:08:18","2017-08-09 14:08:18"
79308,142561308,"2017-08-09 06:12:55",3451,"2017-08-09 14:13:06","2017-08-09 14:13:06"
79309,458165108,"2017-08-09 06:13:16",1224,"2017-08-09 14:13:19","2017-08-09 14:13:19"
79310,142561308,"2017-08-09 06:17:57",3579,"2017-08-09 14:18:07","2017-08-09 14:18:07"
79311,458165108,"2017-08-09 06:18:17",1133,"2017-08-09 14:18:20","2017-08-09 14:18:20"
79312,142561308,"2017-08-09 06:22:58",3430,"2017-08-09 14:23:09","2017-08-09 14:23:09"
79313,458165108,"2017-08-09 06:23:18",1004,"2017-08-09 14:23:22","2017-08-09 14:23:22"
79314,142561308,"2017-08-09 06:27:59",3493,"2017-08-09 14:28:10","2017-08-09 14:28:10"
79315,458165108,"2017-08-09 06:28:19",856,"2017-08-09 14:28:23","2017-08-09 14:28:23"
79316,142561308,"2017-08-09 06:33:00",2396,"2017-08-09 14:33:11","2017-08-09 14:33:11"
79317,458165108,"2017-08-09 06:33:20",741,"2017-08-09 14:33:24","2017-08-09 14:33:24"
79318,142561308,"2017-08-09 06:38:01",542,"2017-08-09 14:38:13","2017-08-09 14:38:13"
79319,458165108,"2017-08-09 06:38:21",723,"2017-08-09 14:38:25","2017-08-09 14:38:25"
79320,142561308,"2017-08-09 06:43:02",928,"2017-08-09 14:43:03","2017-08-09 14:43:03"
79321,458165108,"2017-08-09 06:43:22",718,"2017-08-09 14:43:27","2017-08-09 14:43:27"
79322,142561308,"2017-08-09 06:48:04",455,"2017-08-09 14:48:04","2017-08-09 14:48:04"
79323,458165108,"2017-08-09 06:48:24",717,"2017-08-09 14:48:28","2017-08-09 14:48:28"
79324,142561308,"2017-08-09 06:53:05",1084,"2017-08-09 14:53:08","2017-08-09 14:53:08"
79325,458165108,"2017-08-09 06:53:25",715,"2017-08-09 14:53:33","2017-08-09 14:53:33"
79326,142561308,"2017-08-09 06:58:06",392,"2017-08-09 14:58:10","2017-08-09 14:58:10"
79327,458165108,"2017-08-09 06:58:26",711,"2017-08-09 14:58:34","2017-08-09 14:58:34"
79328,142561308,"2017-08-09 07:03:07",909,"2017-08-09 15:03:12","2017-08-09 15:03:12"
79329,458165108,"2017-08-09 07:03:27",698,"2017-08-09 15:03:37","2017-08-09 15:03:37"
79330,142561308,"2017-08-09 07:08:09",515,"2017-08-09 15:08:13","2017-08-09 15:08:13"
79331,458165108,"2017-08-09 07:08:28",699,"2017-08-09 15:08:37","2017-08-09 15:08:37"
79332,142561308,"2017-08-09 07:13:10",677,"2017-08-09 15:13:14","2017-08-09 15:13:14"
79333,458165108,"2017-08-09 07:13:29",703,"2017-08-09 15:13:39","2017-08-09 15:13:39"
79334,142561308,"2017-08-09 07:18:12",768,"2017-08-09 15:18:16","2017-08-09 15:18:16"
79335,458165108,"2017-08-09 07:18:30",704,"2017-08-09 15:18:40","2017-08-09 15:18:40"
79336,142561308,"2017-08-09 07:23:13",721,"2017-08-09 15:23:17","2017-08-09 15:23:17"
79337,458165108,"2017-08-09 07:23:31",702,"2017-08-09 15:23:42","2017-08-09 15:23:42"
79338,142561308,"2017-08-09 07:28:14",958,"2017-08-09 15:28:19","2017-08-09 15:28:19"
79339,458165108,"2017-08-09 07:28:32",695,"2017-08-09 15:28:43","2017-08-09 15:28:43"
79340,142561308,"2017-08-09 07:33:15",1265,"2017-08-09 15:33:21","2017-08-09 15:33:21"
79341,458165108,"2017-08-09 07:33:33",458,"2017-08-09 15:33:33","2017-08-09 15:33:33"
79342,142561308,"2017-08-09 07:38:16",909,"2017-08-09 15:38:22","2017-08-09 15:38:22"
79343,458165108,"2017-08-09 07:38:34",242,"2017-08-09 15:38:35","2017-08-09 15:38:35"
79344,142561308,"2017-08-09 07:43:17",818,"2017-08-09 15:43:24","2017-08-09 15:43:24"
79345,458165108,"2017-08-09 07:43:34",238,"2017-08-09 15:43:37","2017-08-09 15:43:37"
79346,142561308,"2017-08-09 07:48:18",984,"2017-08-09 15:48:26","2017-08-09 15:48:26"
79347,458165108,"2017-08-09 07:48:36",217,"2017-08-09 15:48:38","2017-08-09 15:48:38"
79348,142561308,"2017-08-09 07:53:19",673,"2017-08-09 15:53:27","2017-08-09 15:53:27"
79349,458165108,"2017-08-09 07:53:37",230,"2017-08-09 15:53:40","2017-08-09 15:53:40"
79350,142561308,"2017-08-09 07:58:20",827,"2017-08-09 15:58:28","2017-08-09 15:58:28"
79351,458165108,"2017-08-09 07:58:38",244,"2017-08-09 15:58:41","2017-08-09 15:58:41"
79352,142561308,"2017-08-09 08:03:21",1021,"2017-08-09 16:03:30","2017-08-09 16:03:30"
79353,458165108,"2017-08-09 08:03:39",270,"2017-08-09 16:03:43","2017-08-09 16:03:43"
79354,142561308,"2017-08-09 08:08:23",859,"2017-08-09 16:08:32","2017-08-09 16:08:32"
79355,458165108,"2017-08-09 08:08:40",272,"2017-08-09 16:08:45","2017-08-09 16:08:45"
79356,142561308,"2017-08-09 08:13:23",684,"2017-08-09 16:13:34","2017-08-09 16:13:34"
79357,458165108,"2017-08-09 08:13:41",247,"2017-08-09 16:13:47","2017-08-09 16:13:47"
79358,142561308,"2017-08-09 08:18:25",848,"2017-08-09 16:18:36","2017-08-09 16:18:36"
79359,458165108,"2017-08-09 08:18:42",363,"2017-08-09 16:18:49","2017-08-09 16:18:49"
79360,142561308,"2017-08-09 08:23:26",1094,"2017-08-09 16:23:26","2017-08-09 16:23:26"
79361,458165108,"2017-08-09 08:23:43",245,"2017-08-09 16:23:51","2017-08-09 16:23:51"
79362,142561308,"2017-08-09 08:28:27",411,"2017-08-09 16:28:29","2017-08-09 16:28:29"
79363,458165108,"2017-08-09 08:28:44",243,"2017-08-09 16:28:53","2017-08-09 16:28:53"
79364,142561308,"2017-08-09 08:33:28",885,"2017-08-09 16:33:31","2017-08-09 16:33:31"
79365,458165108,"2017-08-09 08:33:44",257,"2017-08-09 16:33:55","2017-08-09 16:33:55"
79366,142561308,"2017-08-09 08:38:29",730,"2017-08-09 16:38:33","2017-08-09 16:38:33"
79367,458165108,"2017-08-09 08:38:45",277,"2017-08-09 16:38:46","2017-08-09 16:38:46"
79368,142561308,"2017-08-09 08:43:30",510,"2017-08-09 16:43:36","2017-08-09 16:43:36"
79369,458165108,"2017-08-09 08:43:46",278,"2017-08-09 16:43:49","2017-08-09 16:43:49"
79370,142561308,"2017-08-09 08:48:32",993,"2017-08-09 16:48:37","2017-08-09 16:48:37"
79371,458165108,"2017-08-09 08:48:47",251,"2017-08-09 16:48:50","2017-08-09 16:48:50"
79372,142561308,"2017-08-09 08:53:33",560,"2017-08-09 16:53:38","2017-08-09 16:53:38"
79373,458165108,"2017-08-09 08:53:48",251,"2017-08-09 16:53:51","2017-08-09 16:53:51"
79374,142561308,"2017-08-09 08:58:34",690,"2017-08-09 16:58:39","2017-08-09 16:58:39"
79375,458165108,"2017-08-09 08:58:49",250,"2017-08-09 16:58:51","2017-08-09 16:58:51"
79376,142561308,"2017-08-09 09:03:35",861,"2017-08-09 17:03:41","2017-08-09 17:03:41"
79377,458165108,"2017-08-09 09:03:50",265,"2017-08-09 17:03:53","2017-08-09 17:03:53"
79378,142561308,"2017-08-09 09:08:36",530,"2017-08-09 17:08:43","2017-08-09 17:08:43"
79379,458165108,"2017-08-09 09:08:51",347,"2017-08-09 17:08:56","2017-08-09 17:08:56"
79380,142561308,"2017-08-09 09:13:37",1066,"2017-08-09 17:13:44","2017-08-09 17:13:44"
79381,458165108,"2017-08-09 09:13:52",454,"2017-08-09 17:13:57","2017-08-09 17:13:57"
79382,142561308,"2017-08-09 09:18:39",1328,"2017-08-09 17:18:46","2017-08-09 17:18:46"
79383,458165108,"2017-08-09 09:18:53",914,"2017-08-09 17:18:58","2017-08-09 17:18:58"
79384,142561308,"2017-08-09 09:23:39",1491,"2017-08-09 17:23:47","2017-08-09 17:23:47"
79385,458165108,"2017-08-09 09:23:54",2953,"2017-08-09 17:24:00","2017-08-09 17:24:00"
79386,142561308,"2017-08-09 09:28:41",998,"2017-08-09 17:28:49","2017-08-09 17:28:49"
79387,458165108,"2017-08-09 09:28:55",2620,"2017-08-09 17:29:01","2017-08-09 17:29:01"
79388,142561308,"2017-08-09 09:33:42",258,"2017-08-09 17:33:50","2017-08-09 17:33:50"
79389,458165108,"2017-08-09 09:33:56",2990,"2017-08-09 17:34:02","2017-08-09 17:34:02"
79390,142561308,"2017-08-09 09:38:43",1007,"2017-08-09 17:38:50","2017-08-09 17:38:50"
79391,458165108,"2017-08-09 09:38:57",3333,"2017-08-09 17:39:03","2017-08-09 17:39:03"
79392,142561308,"2017-08-09 09:43:44",901,"2017-08-09 17:43:52","2017-08-09 17:43:52"
79393,458165108,"2017-08-09 09:43:58",3363,"2017-08-09 17:44:04","2017-08-09 17:44:04"
79394,142561308,"2017-08-09 09:48:45",469,"2017-08-09 17:48:53","2017-08-09 17:48:53"
79395,458165108,"2017-08-09 09:48:59",2907,"2017-08-09 17:49:05","2017-08-09 17:49:05"
79396,142561308,"2017-08-09 09:53:46",581,"2017-08-09 17:53:54","2017-08-09 17:53:54"
79397,458165108,"2017-08-09 09:54:00",2065,"2017-08-09 17:54:07","2017-08-09 17:54:07"
79398,142561308,"2017-08-09 09:58:47",258,"2017-08-09 17:58:55","2017-08-09 17:58:55"
79399,458165108,"2017-08-09 09:59:01",1982,"2017-08-09 17:59:08","2017-08-09 17:59:08"
79400,142561308,"2017-08-09 10:03:49",211,"2017-08-09 18:03:58","2017-08-09 18:03:58"
79401,458165108,"2017-08-09 10:04:02",2214,"2017-08-09 18:04:11","2017-08-09 18:04:11"
79402,142561308,"2017-08-09 10:08:50",210,"2017-08-09 18:08:59","2017-08-09 18:08:59"
79403,458165108,"2017-08-09 10:09:03",2075,"2017-08-09 18:09:12","2017-08-09 18:09:12"
79404,142561308,"2017-08-09 10:13:51",210,"2017-08-09 18:14:01","2017-08-09 18:14:01"
79405,458165108,"2017-08-09 10:14:04",906,"2017-08-09 18:14:13","2017-08-09 18:14:13"
79406,142561308,"2017-08-09 10:18:52",279,"2017-08-09 18:19:02","2017-08-09 18:19:02"
79407,458165108,"2017-08-09 10:19:05",728,"2017-08-09 18:19:14","2017-08-09 18:19:14"
79408,142561308,"2017-08-09 10:23:53",323,"2017-08-09 18:24:04","2017-08-09 18:24:04"
79409,458165108,"2017-08-09 10:24:07",709,"2017-08-09 18:24:17","2017-08-09 18:24:17"
79410,142561308,"2017-08-09 10:28:54",376,"2017-08-09 18:28:55","2017-08-09 18:28:55"
79411,458165108,"2017-08-09 10:29:08",705,"2017-08-09 18:29:08","2017-08-09 18:29:08"
79412,142561308,"2017-08-09 10:33:55",400,"2017-08-09 18:33:57","2017-08-09 18:33:57"
79413,458165108,"2017-08-09 10:34:09",743,"2017-08-09 18:34:21","2017-08-09 18:34:21"
79414,142561308,"2017-08-09 10:38:56",232,"2017-08-09 18:38:58","2017-08-09 18:38:58"
79415,458165108,"2017-08-09 10:39:10",729,"2017-08-09 18:39:11","2017-08-09 18:39:11"
79416,142561308,"2017-08-09 10:43:58",425,"2017-08-09 18:44:00","2017-08-09 18:44:00"
79417,458165108,"2017-08-09 10:44:11",729,"2017-08-09 18:44:12","2017-08-09 18:44:12"
79418,142561308,"2017-08-09 10:48:58",579,"2017-08-09 18:49:02","2017-08-09 18:49:02"
79419,458165108,"2017-08-09 10:49:12",754,"2017-08-09 18:49:15","2017-08-09 18:49:15"
79420,142561308,"2017-08-09 10:54:00",864,"2017-08-09 18:54:03","2017-08-09 18:54:03"
79421,458165108,"2017-08-09 10:54:14",742,"2017-08-09 18:54:16","2017-08-09 18:54:16"
79422,142561308,"2017-08-09 10:59:02",2101,"2017-08-09 18:59:05","2017-08-09 18:59:05"
79423,458165108,"2017-08-09 10:59:15",734,"2017-08-09 18:59:18","2017-08-09 18:59:18"
79424,142561308,"2017-08-09 11:04:03",1829,"2017-08-09 19:04:08","2017-08-09 19:04:08"
79425,458165108,"2017-08-09 11:04:16",412,"2017-08-09 19:04:21","2017-08-09 19:04:21"
79426,142561308,"2017-08-09 11:09:05",2122,"2017-08-09 19:09:10","2017-08-09 19:09:10"
79427,458165108,"2017-08-09 11:09:17",272,"2017-08-09 19:09:23","2017-08-09 19:09:23"
79428,142561308,"2017-08-09 11:14:05",2629,"2017-08-09 19:14:13","2017-08-09 19:14:13"
79429,458165108,"2017-08-09 11:14:18",250,"2017-08-09 19:14:25","2017-08-09 19:14:25"
79430,142561308,"2017-08-09 11:19:07",2590,"2017-08-09 19:19:14","2017-08-09 19:19:14"
79431,458165108,"2017-08-09 11:19:19",251,"2017-08-09 19:19:27","2017-08-09 19:19:27"
79432,142561308,"2017-08-09 11:24:08",2591,"2017-08-09 19:24:16","2017-08-09 19:24:16"
79433,458165108,"2017-08-09 11:24:20",264,"2017-08-09 19:24:28","2017-08-09 19:24:28"
79434,142561308,"2017-08-09 11:29:09",1106,"2017-08-09 19:29:16","2017-08-09 19:29:16"
79435,458165108,"2017-08-09 11:29:21",290,"2017-08-09 19:29:29","2017-08-09 19:29:29"
79436,142561308,"2017-08-09 11:34:10",666,"2017-08-09 19:34:20","2017-08-09 19:34:20"
79437,458165108,"2017-08-09 11:34:22",281,"2017-08-09 19:34:32","2017-08-09 19:34:32"
79438,142561308,"2017-08-09 11:39:12",1864,"2017-08-09 19:39:21","2017-08-09 19:39:21"
79439,458165108,"2017-08-09 11:39:23",246,"2017-08-09 19:39:33","2017-08-09 19:39:33"
79440,142561308,"2017-08-09 11:44:12",3397,"2017-08-09 19:44:23","2017-08-09 19:44:23"
79441,458165108,"2017-08-09 11:44:25",280,"2017-08-09 19:44:36","2017-08-09 19:44:36"
79442,142561308,"2017-08-09 11:49:13",1450,"2017-08-09 19:49:24","2017-08-09 19:49:24"
79443,458165108,"2017-08-09 11:49:26",301,"2017-08-09 19:49:37","2017-08-09 19:49:37"
79444,142561308,"2017-08-09 11:54:15",670,"2017-08-09 19:54:26","2017-08-09 19:54:26"
79445,458165108,"2017-08-09 11:54:27",296,"2017-08-09 19:54:27","2017-08-09 19:54:27"
79446,142561308,"2017-08-09 11:59:16",793,"2017-08-09 19:59:28","2017-08-09 19:59:28"
79447,458165108,"2017-08-09 11:59:28",296,"2017-08-09 19:59:29","2017-08-09 19:59:29"
79448,142561308,"2017-08-09 12:04:18",749,"2017-08-09 20:04:18","2017-08-09 20:04:18"
79449,458165108,"2017-08-09 12:04:29",288,"2017-08-09 20:04:31","2017-08-09 20:04:31"
79450,142561308,"2017-08-09 12:09:19",827,"2017-08-09 20:09:20","2017-08-09 20:09:20"
79451,458165108,"2017-08-09 12:09:30",296,"2017-08-09 20:09:32","2017-08-09 20:09:32"
79452,142561308,"2017-08-09 12:14:20",1874,"2017-08-09 20:14:21","2017-08-09 20:14:21"
79453,458165108,"2017-08-09 12:14:31",278,"2017-08-09 20:14:33","2017-08-09 20:14:33"
79454,142561308,"2017-08-09 12:19:21",1192,"2017-08-09 20:19:22","2017-08-09 20:19:22"
79455,458165108,"2017-08-09 12:19:32",271,"2017-08-09 20:19:35","2017-08-09 20:19:35"
79456,142561308,"2017-08-09 12:24:22",913,"2017-08-09 20:24:24","2017-08-09 20:24:24"
79457,458165108,"2017-08-09 12:24:33",1141,"2017-08-09 20:24:36","2017-08-09 20:24:36"
79458,142561308,"2017-08-09 12:29:23",1941,"2017-08-09 20:29:25","2017-08-09 20:29:25"
79459,458165108,"2017-08-09 12:29:34",204,"2017-08-09 20:29:38","2017-08-09 20:29:38"
79460,142561308,"2017-08-09 12:34:24",1987,"2017-08-09 20:34:27","2017-08-09 20:34:27"
79461,458165108,"2017-08-09 12:34:36",230,"2017-08-09 20:34:39","2017-08-09 20:34:39"
79462,142561308,"2017-08-09 12:39:25",791,"2017-08-09 20:39:28","2017-08-09 20:39:28"
79463,458165108,"2017-08-09 12:39:37",237,"2017-08-09 20:39:40","2017-08-09 20:39:40"
79464,142561308,"2017-08-09 12:44:27",537,"2017-08-09 20:44:29","2017-08-09 20:44:29"
79465,458165108,"2017-08-09 12:44:38",236,"2017-08-09 20:44:41","2017-08-09 20:44:41"
79466,142561308,"2017-08-09 12:49:28",530,"2017-08-09 20:49:31","2017-08-09 20:49:31"
79467,458165108,"2017-08-09 12:49:39",239,"2017-08-09 20:49:44","2017-08-09 20:49:44"
79468,142561308,"2017-08-09 12:54:29",521,"2017-08-09 20:54:33","2017-08-09 20:54:33"
79469,458165108,"2017-08-09 12:54:40",270,"2017-08-09 20:54:46","2017-08-09 20:54:46"
79470,142561308,"2017-08-09 12:59:30",517,"2017-08-09 20:59:35","2017-08-09 20:59:35"
79471,458165108,"2017-08-09 12:59:42",231,"2017-08-09 20:59:48","2017-08-09 20:59:48"
79472,142561308,"2017-08-09 13:04:31",516,"2017-08-09 21:04:37","2017-08-09 21:04:37"
79473,458165108,"2017-08-09 13:04:43",225,"2017-08-09 21:04:50","2017-08-09 21:04:50"
79474,142561308,"2017-08-09 13:09:33",616,"2017-08-09 21:09:39","2017-08-09 21:09:39"
79475,458165108,"2017-08-09 13:09:44",222,"2017-08-09 21:09:51","2017-08-09 21:09:51"
79476,142561308,"2017-08-09 13:14:34",739,"2017-08-09 21:14:39","2017-08-09 21:14:39"
79477,458165108,"2017-08-09 13:14:45",224,"2017-08-09 21:14:52","2017-08-09 21:14:52"
79478,142561308,"2017-08-09 13:19:35",647,"2017-08-09 21:19:40","2017-08-09 21:19:40"
79479,458165108,"2017-08-09 13:19:46",222,"2017-08-09 21:19:53","2017-08-09 21:19:53"
79480,142561308,"2017-08-09 13:24:36",514,"2017-08-09 21:24:41","2017-08-09 21:24:41"
79481,458165108,"2017-08-09 13:24:47",289,"2017-08-09 21:24:54","2017-08-09 21:24:54"
79482,142561308,"2017-08-09 13:29:37",492,"2017-08-09 21:29:43","2017-08-09 21:29:43"
79483,458165108,"2017-08-09 13:29:48",3307,"2017-08-09 21:29:56","2017-08-09 21:29:56"
79484,458165108,"2017-08-09 13:34:50",3329,"2017-08-09 21:34:53","2017-08-09 21:34:53"
79485,142561308,"2017-08-09 13:34:38",544,"2017-08-09 21:35:03","2017-08-09 21:35:03"
79486,142561308,"2017-08-09 13:39:40",556,"2017-08-09 21:39:42","2017-08-09 21:39:42"
79487,458165108,"2017-08-09 13:39:51",3068,"2017-08-09 21:39:54","2017-08-09 21:39:54"
79488,142561308,"2017-08-09 13:44:41",520,"2017-08-09 21:44:44","2017-08-09 21:44:44"
79489,458165108,"2017-08-09 13:44:52",253,"2017-08-09 21:44:57","2017-08-09 21:44:57"
